company_name,project_id,project_name,estimated_value_low,estimated_value_base,estimated_value_high,confidence_adjusted_value_low,confidence_adjusted_value_base,confidence_adjusted_value_high,value_pathway,financial_driver,metric_name,currency,revenue,ebit,ebit_margin,wacc,estimated_cost_usd,evidence_level,stage,status,country,country_iso3,intervention_type,value_to_cost_ratio_base
Sodexo,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111000.036,2687500.072,5555000.216,778150.02472,1882375.04944,3890750.14832,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,24.0,1.0,0.0442,10.9234,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.497608557754049
Sodexo,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,EUR,24.0,1.0,0.0442,10.9234,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Sodexo,WWF-NBS-007,Wetland Treatment System — Spain,1386260.717,3411882.992,6393615.94,629259.60675,1548167.38832,2896481.9342,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,24.0,1.0,0.0442,10.9234,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697357633083498
Sodexo,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,EUR,24.0,1.0,0.0442,10.9234,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Sodexo,WWF-NBS-005,Watershed Governance & Coordination — Canada,727400.036,1822200.072,3891800.216,580790.02988,1455570.05976,3109530.17928,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,EUR,24.0,1.0,0.0442,10.9234,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888183140016319
Sodexo,WWF-NBS-020,Wetland Treatment System — USA,752494.1819999999,1649252.3279999997,2879365.4,616311.71234,1344953.2698,2353417.8949,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,EUR,24.0,1.0,0.0442,10.9234,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.4883431773183037
Sodexo,WWF-NBS-003,Wetland Treatment System — Canada,596091.8470000001,1463653.104,2714694.46,300460.50456000003,737667.96808,1367469.7504,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,EUR,24.0,1.0,0.0442,10.9234,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.3543632080750474
Sodexo,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270000.036,660000.072,1350000.216,116760.01608,285500.03216,583800.09648,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,EUR,24.0,1.0,0.0442,10.9234,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.11647476502493702
Sodexo,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145088.772,339698.404,676107.8099999999,88842.57836,207129.31332000002,412119.09130000003,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,EUR,24.0,1.0,0.0442,10.9234,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07910653707914003
Sodexo,WWF-NBS-016,Riparian Greenbelt Program — Chile,47837.570999999996,117717.89199999999,220427.428,32601.82875,80248.30948,150446.4682,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,EUR,24.0,1.0,0.0442,10.9234,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.037484514005957474
Suntown Technology Group Corporation Limited,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,CNY,3800.0,228.0,0.06,10.4,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Suntown Technology Group Corporation Limited,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,CNY,3800.0,228.0,0.06,10.4,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Suntown Technology Group Corporation Limited,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,CNY,3800.0,228.0,0.06,10.4,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Suntown Technology Group Corporation Limited,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668744.2,6121046.6,11943425.5,1747178.8739999998,4009513.796,7824147.25,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,CNY,3800.0,228.0,0.06,10.4,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.561013760389203
Suntown Technology Group Corporation Limited,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CNY,3800.0,228.0,0.06,10.4,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Suntown Technology Group Corporation Limited,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688315.0,3926393.4,7680066.5,1395236.274,3246065.4439999997,6349773.13,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,CNY,3800.0,228.0,0.06,10.4,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.9243967604049493
Suntown Technology Group Corporation Limited,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,CNY,3800.0,228.0,0.06,10.4,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Suntown Technology Group Corporation Limited,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CNY,3800.0,228.0,0.06,10.4,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Suntown Technology Group Corporation Limited,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,CNY,3800.0,228.0,0.06,10.4,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
Suntown Technology Group Corporation Limited,WWF-NBS-017,Riparian Buffer Restoration — Chile,1219849.22,2996707.148,5570075.68,994903.7373,2440519.54812,4507111.2732,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,CNY,3800.0,228.0,0.06,10.4,2171404,high,proposed,active,Chile,CHL,riparian_buffer_restoration,1.1239361943332515
Suntown Technology Group Corporation Limited,WWF-NBS-013,Stakeholder Water Stewardship Platform — Italy,1111005.7,2687511.4,5555034.2,778153.914,1882382.828,3890773.484,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,CNY,3800.0,228.0,0.06,10.4,3782843,medium,proposed,active,Italy,ITA,watershed_governance_program,0.49761061402759776
Suntown Technology Group Corporation Limited,WWF-NBS-011,Terracing & Contour Farming Transition — Chile,1304307.4,3060713.32,6143525.9,663027.42,1555017.3560000001,3123695.97,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,CNY,3800.0,228.0,0.06,10.4,1173059,low,pilot,planned,Chile,CHL,terracing_contour_farming,1.325608819334748
Suntown Technology Group Corporation Limited,WWF-NBS-007,Wetland Treatment System — Spain,1386272.045,3411905.648,6393672.58,629265.45955,1548179.09392,2896511.1982,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,CNY,3800.0,228.0,0.06,10.4,828014,low,proposed,active,Spain,,constructed_wetlands,1.8697499002673867
Suntown Technology Group Corporation Limited,WWF-NBS-006,Stakeholder Water Stewardship Platform — Australia,669900.0,1817200.0,3979300.0,547884.0,1481907.0,3239208.0,avoided_loss|capital_market,community_conflict_cost_avoided|regulatory_penalty_avoided|reputation_financing_signal,compliance_rate_percent|conflict_incidents_reduced|stakeholders_engaged,CNY,3800.0,228.0,0.06,10.4,1231126,high,pilot,planned,Australia,,watershed_governance_program,1.2037005148132685
Suntown Technology Group Corporation Limited,WWF-NBS-005,Watershed Governance & Coordination — Canada,727405.7,1822211.4,3891834.2,580794.731,1455579.462,3109558.386,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|regulatory_penalty_avoided,compliance_rate_percent|conflict_incidents_reduced|governance_score_improvement,CNY,3800.0,228.0,0.06,10.4,2472019,high,scaling,active,Canada,CAN,watershed_governance_program,0.5888221174675438
Suntown Technology Group Corporation Limited,WWF-NBS-020,Wetland Treatment System — USA,752505.51,1649274.984,2879422.04,616321.0013,1344971.84772,2353464.3397,capital_market|cost_reduction,dredging_maintenance_saved|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|kg_nitrogen_reduced|sediment_tons_avoided,CNY,3800.0,228.0,0.06,10.4,2754115,high,pilot,active,USA,USA,constructed_wetlands,0.48834992283183526
Suntown Technology Group Corporation Limited,WWF-NBS-003,Wetland Treatment System — Canada,596103.175,1463675.76,2714751.1,300465.56440000003,737678.08776,1367495.0496,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,biodiversity_index_change|hectares_restored|kg_nitrogen_reduced,CNY,3800.0,228.0,0.06,10.4,2081672,low,proposed,active,Canada,CAN,constructed_wetlands,0.3543680693980608
Suntown Technology Group Corporation Limited,WWF-NBS-001,Water Rights & Governance Strengthening — Chile,270005.7,660011.4,1350034.2,116762.546,285505.092,583815.276,avoided_loss|capital_market,community_conflict_cost_avoided|financing_benefit|reputation_financing_signal,conflict_incidents_reduced|governance_score_improvement|stakeholders_engaged,CNY,3800.0,228.0,0.06,10.4,2451175,low,proposed,active,Chile,CHL,watershed_governance_program,0.1164768292757555
Suntown Technology Group Corporation Limited,WWF-NBS-012,Artificial Wetlands Initiative — Chile,145100.1,339721.06,676164.45,88850.659,207145.47460000002,412159.49450000003,capital_market|cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|esg_re_rating_value,biodiversity_index_change|hectares_restored|sediment_tons_avoided,CNY,3800.0,228.0,0.06,10.4,2618359,medium,proposed,active,Chile,CHL,constructed_wetlands,0.07911270937254976
Suntown Technology Group Corporation Limited,WWF-NBS-016,Riparian Greenbelt Program — Chile,47843.235,117734.88399999999,220472.74,32605.88795,80260.48707999999,150478.9418,capital_market|cost_reduction|revenue,ecosystem_service_value|esg_re_rating_value|water_treatment_cost_saved,habitat_index_change|hectares_restored|kg_nitrogen_reduced,CNY,3800.0,228.0,0.06,10.4,2140839,medium,proposed,active,Chile,CHL,riparian_buffer_restoration,0.03749020224313925
Talawakelle Tea Estates PLC,WWF-NBS-018,Watershed Reforestation Program — Spain,6111648.5,11483328.75,20471432.0,2855872.94,5283673.87,9356249.151999999,revenue,carbon_value|ecosystem_service_value|premium_market_access,hectares_restored|species_richness_change|tco2e_sequestered,LKR,12500.0,938.0,0.075,7.1,2906628,low,scaling,planned,Spain,,watershed_reforestation,1.81780188933706
Talawakelle Tea Estates PLC,WWF-NBS-010,Riparian Greenbelt Program — Chile,3200435.72,7368980.108,13853310.78,2259042.11815,5189330.59636,9773218.3691,cost_reduction|revenue,dredging_maintenance_saved|ecosystem_service_value|water_treatment_cost_saved,hectares_restored|kg_nitrogen_reduced|sediment_tons_avoided,LKR,12500.0,938.0,0.075,7.1,3571408,medium,pilot,active,Chile,CHL,riparian_buffer_restoration,1.4530209363813935
Talawakelle Tea Estates PLC,WWF-NBS-002,Low-Till & Cover Crops Initiative — USA,3034028.1,6324371.35,11900663.5,2059900.4449999998,4352412.3075,8235634.845,cost_reduction|revenue,carbon_value|input_cost_saved|water_and_energy_saved,hectares_under_practice|soil_carbon_increase_tons|water_use_efficiency_gain,LKR,12500.0,938.0,0.075,7.1,2340495,medium,proposed,active,USA,USA,regenerative_agriculture,1.859611880179193
Talawakelle Tea Estates PLC,WWF-NBS-009,Low-Till & Cover Crops Initiative — UK,2668770.3,6121098.8,11943556.0,1747195.317,4009546.682,7824229.465,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,LKR,12500.0,938.0,0.075,7.1,2568532,medium,scaling,active,UK,GBR,regenerative_agriculture,1.5610265638115468
Talawakelle Tea Estates PLC,WWF-NBS-015,Slope Stabilization Terracing — Italy,2485244.3,5825599.74,11815805.05,1713181.2259999998,4005639.2068,8128226.791,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,LKR,12500.0,938.0,0.075,7.1,3645948,medium,pilot,planned,Italy,ITA,terracing_contour_farming,1.0986550567369584
Talawakelle Tea Estates PLC,WWF-NBS-014,Low-Till & Cover Crops Initiative — USA,1688341.0999999999,3926445.5999999996,7680197.0,1395258.4589999998,3246109.814,6349884.055,capital_market|cost_reduction,esg_re_rating_value|input_cost_saved|water_and_energy_saved,biodiversity_index_change|hectares_under_practice|water_use_efficiency_gain,LKR,12500.0,938.0,0.075,7.1,3511550,high,scaling,active,USA,USA,regenerative_agriculture,0.924409395850835
Talawakelle Tea Estates PLC,WWF-NBS-008,Terracing & Contour Farming Transition — UK,1656782.1,3817346.98,7541091.35,1351830.642,3122543.0732,6168779.309,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|input_cost_saved,hectares_under_practice|runoff_reduction_percent|sediment_tons_avoided,LKR,12500.0,938.0,0.075,7.1,2903099,high,proposed,active,UK,GBR,terracing_contour_farming,1.0755895934654658
Talawakelle Tea Estates PLC,WWF-NBS-004,Slope Stabilization Terracing — Chile,1774917.4,4342591.32,8807510.9,1181839.064,2890832.7152,5863824.724,avoided_loss|cost_reduction,dredging_maintenance_saved|flood_disruption_reduction|productivity_loss_avoided,runoff_reduction_percent|sediment_tons_avoided|soil_health_score_change,LKR,12500.0,938.0,0.075,7.1,990178,medium,proposed,active,Chile,CHL,terracing_contour_farming,2.9195081239938676
Talawakelle Tea Estates PLC,WWF-NBS-019,Watershed Reforestation Program — USA,1374027.656,3514807.312,6675814.624,958870.925965,2454151.12193,4659345.24386,cost_reduction|revenue,ecosystem_service_value|premium_market_access|water_cost_saved,hectares_restored|m3_water_recharged|species_richness_change,LKR,12500.0,938.0,0.075,7.1,1511270,medium,pilot,active,USA,USA,watershed_reforestation,1.6238998471021062
